date,price
2021-09-17,4432.990000
2021-09-20,4357.730000
2021-09-21,4354.190000
2021-09-22,4395.640000
2021-09-23,4448.980000
2021-09-24,4455.480000
2021-09-27,4443.110000
2021-09-28,4352.630000
2021-09-29,4359.460000
2021-09-30,4307.540000
2021-10-01,4357.040000
2021-10-04,4300.460000
2021-10-05,4345.720000
2021-10-06,4363.550000
2021-10-07,4399.760000
2021-10-08,4391.340000
2021-10-12,4350.650000
2021-10-13,4363.800000
2021-10-14,4438.260000
2021-10-15,4471.370000
2021-10-18,4486.460000
2021-10-19,4519.630000
2021-10-20,4536.190000
2021-10-21,4549.780000
2021-10-22,4544.900000
2021-10-25,4566.480000
2021-10-26,4574.790000
2021-10-27,4551.680000
2021-10-28,4596.420000
2021-10-29,4605.380000
2021-11-01,4613.670000
2021-11-02,4630.650000
2021-11-03,4660.570000
2021-11-04,4680.060000
2021-11-05,4697.530000
2021-11-08,4701.700000
2021-11-09,4685.250000
2021-11-10,4646.710000
2021-11-12,4682.850000
2021-11-15,4682.800000
2021-11-16,4700.900000
2021-11-17,4688.670000
2021-11-18,4704.540000
2021-11-19,4697.960000
2021-11-22,4682.940000
2021-11-23,4690.700000
2021-11-24,4701.460000
2021-11-29,4655.270000
2021-11-30,4567.000000
2021-12-01,4513.040000
2021-12-02,4577.100000
2021-12-03,4538.430000
2021-12-06,4591.670000
2021-12-07,4686.750000
2021-12-08,4701.210000
2021-12-09,4667.450000
2021-12-10,4712.020000
2021-12-13,4668.970000
2021-12-14,4634.090000
2021-12-15,4709.850000
2021-12-16,4668.670000
2021-12-17,4620.640000
2021-12-20,4568.020000
2021-12-21,4649.230000
2021-12-22,4696.560000
2021-12-23,4725.790000
2021-12-27,4791.190000
2021-12-28,4786.350000
2021-12-29,4793.060000
2021-12-30,4778.730000
2022-01-03,4796.560000
2022-01-04,4793.540000
2022-01-05,4700.580000
2022-01-06,4696.050000
2022-01-07,4677.030000
2022-01-10,4670.290000
2022-01-11,4713.070000
2022-01-12,4726.350000
2022-01-13,4659.030000
2022-01-14,4662.850000
2022-01-18,4577.110000
2022-01-19,4532.760000
2022-01-20,4482.730000
2022-01-21,4397.940000
2022-01-24,4410.130000
2022-01-25,4356.450000
2022-01-26,4349.930000
2022-01-27,4326.510000
2022-01-28,4431.850000
2022-01-31,4515.550000
2022-02-01,4546.540000
2022-02-02,4589.380000
2022-02-03,4477.440000
2022-02-04,4500.530000
2022-02-07,4483.870000
2022-02-08,4521.540000
2022-02-09,4587.180000
2022-02-10,4504.080000
2022-02-11,4418.640000
2022-02-14,4401.670000
2022-02-15,4471.070000
2022-02-16,4475.010000
2022-02-17,4380.260000
2022-02-18,4348.870000
2022-02-22,4304.760000
2022-02-23,4225.500000
2022-02-24,4288.700000
2022-02-25,4384.650000
2022-02-28,4373.940000
2022-03-01,4306.260000
2022-03-02,4386.540000
2022-03-03,4363.490000
2022-03-04,4328.870000
2022-03-07,4201.090000
2022-03-08,4170.700000
2022-03-09,4277.880000
2022-03-10,4259.520000
2022-03-11,4204.310000
2022-03-14,4173.110000
2022-03-15,4262.450000
2022-03-16,4357.860000
2022-03-17,4411.670000
2022-03-18,4463.120000
2022-03-21,4461.180000
2022-03-22,4511.610000
2022-03-23,4456.240000
2022-03-24,4520.160000
2022-03-25,4543.060000
2022-03-28,4575.520000
2022-03-29,4631.600000
2022-03-30,4602.450000
2022-03-31,4530.410000
2022-04-01,4545.860000
2022-04-04,4582.640000
2022-04-05,4525.120000
2022-04-06,4481.150000
2022-04-07,4500.210000
2022-04-08,4488.280000
2022-04-11,4412.530000
2022-04-12,4397.450000
2022-04-13,4446.590000
2022-04-14,4392.590000
2022-04-18,4391.690000
2022-04-19,4462.210000
2022-04-20,4459.450000
2022-04-21,4393.660000
